"","Date","Close","Open","High","Low"
"183",2015-12-02,3536.905,3450.278,3538.847,3427.661
"184",2015-12-03,3584.824,3525.727,3591.73,3517.23
"185",2015-12-04,3524.992,3558.149,3568.97,3510.412
"186",2015-12-07,3536.927,3529.806,3543.945,3506.625
"187",2015-12-08,3470.07,3518.648,3518.648,3466.79
"188",2015-12-09,3472.439,3462.583,3495.702,3454.879
"189",2015-12-10,3455.495,3469.806,3503.654,3446.273
"190",2015-12-11,3434.581,3441.597,3455.548,3410.924
"191",2015-12-14,3520.668,3403.507,3521.779,3399.28
"192",2015-12-15,3510.354,3518.126,3529.961,3496.854
"193",2015-12-16,3516.187,3522.091,3538.689,3506.291
"194",2015-12-17,3579.999,3533.628,3583.408,3533.628
"195",2015-12-18,3578.964,3574.94,3614.698,3568.161
"196",2015-12-21,3642.472,3568.581,3651.056,3565.751
"197",2015-12-22,3651.767,3645.99,3652.635,3616.87
"198",2015-12-23,3636.089,3653.282,3684.567,3633.025
"199",2015-12-24,3612.485,3631.313,3640.221,3572.277
"200",2015-12-25,3627.914,3614.054,3635.256,3601.738
"201",2015-12-28,3533.779,3635.769,3641.588,3533.779
"202",2015-12-29,3563.736,3528.395,3564.171,3515.52
"203",2015-12-30,3572.876,3566.731,3573.684,3538.112
"204",2015-12-31,3539.182,3570.467,3580.602,3538.353
"205",2016-01-04,3296.258,3536.589,3538.689,3295.741
"206",2016-01-05,3287.711,3196.651,3328.139,3189.605
"207",2016-01-06,3361.84,3291.195,3362.974,3288.933
"208",2016-01-07,3125.002,3309.657,3309.657,3115.885
"209",2016-01-08,3186.412,3194.625,3235.451,3056.878
"210",2016-01-11,3016.704,3131.853,3166.215,3016.697
"211",2016-01-12,3022.861,3026.159,3047.664,2978.463
"212",2016-01-13,2949.597,3041.107,3059.015,2949.29
"213",2016-01-14,3007.649,2874.049,3012.293,2867.553
"214",2016-01-15,2900.97,2988.048,3001.708,2883.868
"215",2016-01-18,2913.837,2847.539,2945.45,2844.704
"216",2016-01-19,3007.739,2914.408,3012.068,2906.404
"217",2016-01-20,2976.694,2993.014,3016.283,2951.922
"218",2016-01-21,2880.482,2934.391,2998.79,2880.085
"219",2016-01-22,2916.562,2911.112,2931.359,2851.733
"220",2016-01-25,2938.515,2934.078,2955.783,2911.829
"221",2016-01-26,2749.785,2907.718,2911.991,2743.839
"222",2016-01-27,2735.56,2756.08,2768.77,2638.3
"223",2016-01-28,2655.66,2711.16,2740.54,2647.49
"224",2016-01-29,2737.6,2652.85,2755.37,2649.79
"225",2016-02-01,2688.854,2730.984,2735.255,2655.623
"226",2016-02-02,2749.57,2687.982,2755.159,2687.982
"227",2016-02-03,2739.247,2719.574,2746.072,2696.884
"228",2016-02-04,2781.023,2751.432,2793.298,2751.314
"229",2016-02-05,2763.492,2783.076,2790.061,2762.16
"230",2016-02-15,2746.196,2684.961,2760.359,2682.09
"231",2016-02-16,2836.571,2758.579,2840.622,2758.579
"232",2016-02-17,2867.338,2829.764,2868.701,2824.356
"233",2016-02-18,2862.893,2881.777,2893.215,2857.699
"234",2016-02-19,2860.021,2854.904,2872.724,2840.488
"235",2016-02-22,2927.175,2888.598,2933.964,2880.347
"236",2016-02-23,2903.331,2925.708,2928.048,2872.282
"237",2016-02-24,2928.896,2889.885,2929.871,2872.274
"238",2016-02-25,2741.245,2922.237,2922.237,2729.851
"239",2016-02-26,2767.21,2760.058,2784.753,2715.874
"240",2016-02-29,2687.979,2754.814,2755.89,2638.963
"241",2016-03-01,2733.17,2688.38,2747.562,2668.757
"242",2016-03-02,2849.681,2733.767,2852.7,2732.539
"243",2016-03-03,2859.758,2847.331,2878.445,2840.874
"244",2016-03-04,2874.147,2848.538,2880.372,2808.849
"245",2016-03-07,2897.34,2886.64,2911.839,2871.346
"246",2016-03-08,2901.387,2895.666,2902.621,2802.563
"247",2016-03-09,2862.556,2839.411,2863.015,2811.718
"248",2016-03-10,2804.726,2847.567,2863.176,2803.476
"249",2016-03-11,2810.307,2781.6,2815.607,2772.551
"250",2016-03-14,2859.499,2830.084,2889.816,2823.028
"251",2016-03-15,2864.368,2853.978,2865.787,2819.795
"252",2016-03-16,2870.43,2858.709,2881.529,2854.192
"253",2016-03-17,2904.832,2875.411,2921,2857.191
"254",2016-03-18,2955.15,2915.518,2971.551,2908.742
"255",2016-03-21,3018.802,2978.455,3028.322,2973.758
"256",2016-03-22,2999.363,3001.63,3019.101,2988.426
"257",2016-03-23,3009.96,2991.169,3012.56,2980.855
"258",2016-03-24,2960.97,2986.801,2998.154,2960.537
"259",2016-03-25,2979.434,2956.2,2981.408,2952.106
"260",2016-03-28,2957.82,2988.01,3008.168,2948.526
"261",2016-03-29,2919.832,2956.705,2962.203,2905.251
"262",2016-03-30,3000.645,2941.218,3001.106,2941.218
"263",2016-03-31,3003.915,3009.367,3023.409,2992.916
"264",2016-04-01,3009.53,2997.088,3009.673,2956.247
"265",2016-04-05,3053.065,3000.938,3057.33,2993.148
"266",2016-04-06,3050.592,3039.745,3059.794,3029.005
"267",2016-04-07,3008.42,3058.339,3062.358,3007.06
"268",2016-04-08,2984.958,2988.2,2996.171,2960.46
"269",2016-04-11,3033.957,3006.909,3048.977,3006.909
"270",2016-04-12,3023.646,3031.301,3036.825,3001.315
"271",2016-04-13,3066.638,3041.358,3097.165,3041.358
"272",2016-04-14,3082.362,3080.09,3086.698,3056.989
"273",2016-04-15,3078.117,3085.026,3089.951,3066.872
"274",2016-04-18,3033.66,3058.463,3058.463,3022.97
"275",2016-04-19,3042.823,3047.133,3054.503,3024.895
"276",2016-04-20,2972.584,3050.381,3055.689,2905.049
"277",2016-04-21,2952.891,2954.37,2990.673,2943.464
"278",2016-04-22,2959.24,2933.035,2960.209,2926.776
"279",2016-04-25,2946.67,2949.973,2954.092,2917.02
"280",2016-04-26,2964.7,2944.716,2965.429,2933.971
"281",2016-04-27,2953.671,2967.19,2976.022,2949.432
"282",2016-04-28,2945.589,2955.742,2959.512,2916.374
"283",2016-04-29,2938.324,2935.376,2950.576,2930.357
"284",2016-05-03,2992.643,2940.392,2993.535,2929.815
"285",2016-05-04,2991.272,2983.027,3004.418,2978.33
"286",2016-05-05,2997.842,2987.022,2999.118,2977.2
"287",2016-05-06,2913.248,2998.402,3003.59,2913.036
"288",2016-05-09,2832.113,2896.162,2896.162,2821.826
"289",2016-05-10,2832.591,2822.327,2845.238,2820.164
"290",2016-05-11,2837.037,2843.545,2857.254,2818.699
"291",2016-05-12,2835.862,2812.108,2839.276,2781.236
"292",2016-05-13,2827.109,2828.462,2850.093,2814.115
"293",2016-05-16,2850.862,2816.775,2851.229,2804.991
"294",2016-05-17,2843.684,2850.926,2860.321,2832.459
"295",2016-05-18,2807.514,2828.178,2828.255,2781.417
"296",2016-05-19,2806.906,2802.315,2829.402,2801.548
"297",2016-05-20,2825.483,2792.888,2825.952,2785.08
"298",2016-05-23,2843.645,2826.312,2848.071,2826.256
"299",2016-05-24,2821.666,2839.682,2839.695,2807.188
"300",2016-05-25,2815.086,2835.029,2843.165,2807.749
"301",2016-05-26,2822.443,2813.543,2827.092,2780.763
"302",2016-05-27,2821.046,2817.968,2832.799,2809.799
"303",2016-05-30,2822.451,2814.651,2830.97,2794.661
"304",2016-05-31,2916.616,2822.593,2917.135,2822.593
"305",2016-06-01,2913.508,2917.154,2929.076,2909.512
"306",2016-06-02,2925.229,2911.219,2925.67,2906.524
"307",2016-06-03,2938.682,2929.788,2945.519,2915.185
"308",2016-06-06,2934.098,2940.994,2945.942,2922.283
"309",2016-06-07,2936.045,2936.282,2938.444,2923.502
"310",2016-06-08,2927.159,2932.376,2937.986,2908.367
"311",2016-06-13,2833.071,2897.273,2911.158,2832.507
"312",2016-06-14,2842.189,2824.229,2843.456,2822.061
"313",2016-06-15,2887.21,2814.693,2894.264,2811.781
"314",2016-06-16,2872.817,2878.402,2887.743,2865.388
"315",2016-06-17,2885.105,2873.009,2900.299,2872.185
"316",2016-06-20,2888.809,2887.636,2891.658,2864.02
"317",2016-06-21,2878.558,2898.384,2919.302,2869.176
"318",2016-06-22,2905.55,2872.734,2905.978,2869.513
"319",2016-06-23,2891.96,2902.398,2904.112,2878.661
"320",2016-06-24,2854.286,2883.759,2899.569,2807.598
"321",2016-06-27,2895.703,2840.559,2895.731,2840.277
"322",2016-06-28,2912.557,2885.011,2913.582,2878.824
"323",2016-06-29,2931.592,2918.534,2933.997,2915.062
"324",2016-06-30,2929.606,2931.481,2938.137,2922.312
"325",2016-07-01,2932.476,2931.802,2944.989,2925.81
"326",2016-07-04,2988.604,2924.293,2992.498,2922.52
"327",2016-07-05,3006.392,2991.752,3010.275,2990.642
"328",2016-07-06,3017.292,2998.521,3017.652,2984.828
"329",2016-07-07,3016.847,3009.353,3024.109,2994.643
"330",2016-07-08,2988.094,3000.326,3001.551,2983.881
"331",2016-07-11,2994.917,2993.749,3022.944,2990.907
"332",2016-07-12,3049.381,2992.52,3049.681,2984.421
"333",2016-07-13,3060.689,3049.513,3069.047,3048.199
"334",2016-07-14,3054.018,3054.975,3057.046,3036.523
"335",2016-07-15,3054.296,3056.682,3062.683,3044.538
"336",2016-07-18,3043.564,3047.637,3058.321,3031.639
"337",2016-07-19,3036.598,3040.226,3043.6,3014.289
"338",2016-07-20,3027.9,3034.714,3042.997,3022.631
"339",2016-07-21,3039.009,3027.604,3053.334,3027.368
"340",2016-07-22,3012.816,3038.118,3039.27,3007.457
"341",2016-07-25,3015.828,3008.094,3027.123,3003.292
"342",2016-07-26,3050.166,3014.04,3050.615,3013.802
"343",2016-07-27,2991.999,3050.368,3057.424,2939.227
"344",2016-07-28,2994.323,2980.501,3003.363,2968.182
"345",2016-07-29,2979.339,2992.536,3000.055,2972.917
"346",2016-08-01,2953.385,2971.949,2972.875,2931.963
"347",2016-08-02,2971.279,2950.08,2971.279,2946.637
"348",2016-08-03,2978.461,2963.215,2981.156,2956.786
"349",2016-08-04,2982.426,2976.41,2982.86,2958.933
"350",2016-08-05,2976.696,2978.778,2991.677,2971.564
"351",2016-08-08,3004.277,2972.625,3004.718,2959.048
"352",2016-08-09,3025.681,3001.306,3025.911,2998.677
"353",2016-08-10,3018.746,3023.472,3033.196,3017.09
"354",2016-08-11,3002.638,3013.678,3038.048,3001.168
"355",2016-08-12,3050.667,3000.273,3051.054,2999.039
"356",2016-08-15,3125.195,3056.484,3137.476,3053.871
"357",2016-08-16,3110.037,3130.533,3140.441,3102.065
"358",2016-08-17,3109.555,3106.991,3114.255,3090.281
"359",2016-08-18,3104.114,3107.753,3125.581,3093.317
"360",2016-08-19,3108.102,3100.391,3113.344,3082.771
"361",2016-08-22,3084.805,3107.381,3112.74,3083.593
"362",2016-08-23,3089.706,3081.572,3101.11,3073.529
"363",2016-08-24,3085.88,3092.02,3097.148,3079.548
"364",2016-08-25,3068.329,3073.444,3073.444,3041.505
"365",2016-08-26,3070.309,3069.85,3087.652,3063.894
"366",2016-08-29,3070.027,3068.46,3074.943,3058.785
"367",2016-08-30,3074.677,3071.44,3082.988,3065.971
"368",2016-08-31,3085.491,3072.916,3087.698,3063.396
"369",2016-09-01,3063.305,3083.961,3088.704,3062.876
"370",2016-09-02,3067.352,3057.495,3072.526,3050.492
"371",2016-09-05,3072.095,3070.707,3085.485,3065.329
"372",2016-09-06,3090.713,3071.055,3095.509,3053.187
"373",2016-09-07,3091.928,3091.329,3105.678,3087.879
"374",2016-09-08,3095.954,3089.953,3096.783,3083.902
"375",2016-09-09,3078.855,3095.427,3101.792,3078.218
"376",2016-09-12,3021.977,3037.507,3040.952,2999.929
"377",2016-09-13,3023.51,3025.035,3029.721,3008.741
"378",2016-09-14,3002.849,3008.904,3017.945,2995.416
"379",2016-09-19,3026.051,3005.323,3026.651,3005.323
"380",2016-09-20,3023,3027.172,3027.817,3015.88
"381",2016-09-21,3025.874,3021.576,3032.45,3017.541
"382",2016-09-22,3042.313,3038.422,3054.435,3035.07
"383",2016-09-23,3033.896,3044.786,3046.805,3032.802
"384",2016-09-26,2980.43,3028.243,3028.243,2980.117
"385",2016-09-27,2998.172,2974.593,2998.233,2969.132
"386",2016-09-28,2987.858,3000.695,3000.695,2984.321
"387",2016-09-29,2998.483,2992.168,3009.198,2991.909
"388",2016-09-30,3004.703,2994.251,3009.195,2993.062
"389",2016-10-10,3048.143,3020.457,3048.236,3014.62
"390",2016-10-11,3065.25,3051.622,3066.104,3048.018
"391",2016-10-12,3058.498,3057.316,3060.514,3048.888
"392",2016-10-13,3061.346,3057.972,3064.999,3052.64
"393",2016-10-14,3063.809,3056.993,3064.79,3043.184
"394",2016-10-17,3041.166,3064.691,3068.812,3033.753
"395",2016-10-18,3083.875,3037.404,3084.187,3037.404
"396",2016-10-19,3084.719,3085.749,3096.223,3076.771
"397",2016-10-20,3084.458,3084.908,3089.682,3076.295
"398",2016-10-21,3090.941,3081.389,3101.849,3069.267
"399",2016-10-24,3128.247,3092.047,3137.034,3090.786
"400",2016-10-25,3131.939,3127.968,3132.505,3121.05
"401",2016-10-26,3116.312,3129.838,3129.838,3110.387
"402",2016-10-27,3112.35,3112.603,3114.759,3100.392
"403",2016-10-28,3104.27,3111.704,3128.643,3101.237
"404",2016-10-31,3100.492,3097.188,3102.302,3081.072
"405",2016-11-01,3122.436,3101.664,3122.615,3097.042
"406",2016-11-02,3102.733,3115.729,3118.977,3099.82
"407",2016-11-03,3128.936,3096.765,3140.93,3094.103
"408",2016-11-04,3125.317,3126.349,3141.334,3119.535
"409",2016-11-07,3133.333,3124.892,3139.202,3117.096
"410",2016-11-08,3147.888,3140.944,3156.881,3134.955
"411",2016-11-09,3128.37,3146.078,3146.95,3096.947
"412",2016-11-10,3171.282,3148.544,3172.309,3148.544
"413",2016-11-11,3196.044,3169.401,3202.74,3166.07
"414",2016-11-14,3210.371,3187.709,3221.458,3186.796
"415",2016-11-15,3206.986,3209.955,3214.292,3195.035
"416",2016-11-16,3205.057,3208.497,3210.893,3195.411
"417",2016-11-17,3208.453,3198.499,3211.053,3187.206
"418",2016-11-18,3192.856,3207.193,3212.394,3187.496
"419",2016-11-21,3218.148,3188.496,3229.757,3188.28
"420",2016-11-22,3248.352,3220.983,3249.677,3220.983
"421",2016-11-23,3241.137,3247.945,3262.879,3231.586
"422",2016-11-24,3241.736,3237.428,3257.857,3232.869
"423",2016-11-25,3261.938,3241.243,3262.438,3209.598
"424",2016-11-28,3277,3270.047,3288.337,3267.674
"425",2016-11-29,3282.924,3269.234,3301.213,3263.397
"426",2016-11-30,3250.034,3272.142,3277.269,3239.521
"427",2016-12-01,3273.309,3257.027,3279.671,3256.256
"428",2016-12-02,3243.843,3270.121,3279.714,3235.277
"429",2016-12-05,3204.709,3203.784,3219.518,3194.879
"430",2016-12-06,3199.647,3202.029,3215.311,3196.525
"431",2016-12-07,3222.242,3198.475,3222.428,3189.485
"432",2016-12-08,3215.366,3225.55,3228.122,3211.471
"433",2016-12-09,3232.883,3209.34,3244.801,3207.043
"434",2016-12-12,3152.97,3233.666,3245.095,3149.896
"435",2016-12-13,3155.037,3138.988,3162.496,3118.712
"436",2016-12-14,3140.531,3149.377,3170.021,3136.348
"437",2016-12-15,3117.677,3125.757,3138.779,3100.913
"438",2016-12-16,3122.982,3111.515,3128.874,3106.346
"439",2016-12-19,3118.085,3120.696,3125.284,3110.082
"440",2016-12-20,3102.876,3115.898,3117.015,3084.8
"441",2016-12-21,3137.43,3107.24,3140.251,3107.24
"442",2016-12-22,3139.558,3132.156,3143.169,3126.887
"443",2016-12-23,3110.154,3134.929,3138.404,3103.748
"444",2016-12-26,3122.569,3095.579,3122.881,3068.415
"445",2016-12-27,3114.664,3117.387,3127.883,3113.745
"446",2016-12-28,3102.236,3113.767,3118.782,3094.549
"447",2016-12-29,3096.097,3095.845,3111.799,3087.344
"448",2016-12-30,3103.637,3097.345,3108.839,3089.989
"449",2017-01-03,3135.921,3105.309,3136.456,3105.309
"450",2017-01-04,3158.794,3133.787,3160.103,3130.115
"451",2017-01-05,3165.411,3157.906,3168.502,3154.281
"452",2017-01-06,3154.321,3163.776,3172.035,3153.025
"453",2017-01-09,3171.236,3148.532,3173.136,3147.735
"454",2017-01-10,3161.671,3167.57,3174.578,3157.332
"455",2017-01-11,3136.754,3156.686,3167.029,3136.267
"456",2017-01-12,3119.289,3133.602,3144.97,3115.979
"457",2017-01-13,3112.764,3116.083,3130.515,3102.163
"458",2017-01-16,3103.428,3104.492,3105.142,3044.291
"459",2017-01-17,3108.775,3087.03,3108.907,3072.338
"460",2017-01-18,3113.012,3104.766,3123.72,3098.586
"461",2017-01-19,3101.299,3104.972,3115.778,3094.006
"462",2017-01-20,3123.139,3095.819,3125.66,3095.215
"463",2017-01-23,3136.775,3125.421,3145.841,3125.421
"464",2017-01-24,3142.553,3134.592,3149.531,3131.218
"465",2017-01-25,3149.555,3137.646,3151.472,3133.191
"466",2017-01-26,3159.166,3149.217,3163.104,3148.908
"467",2017-02-03,3140.17,3160.082,3162.677,3136.013
"468",2017-02-06,3156.984,3143.093,3158.843,3135.387
"469",2017-02-07,3153.088,3154.405,3159.544,3140.036
"470",2017-02-08,3166.982,3148.086,3167.447,3132.033
"471",2017-02-09,3183.179,3164.688,3186.838,3162.574
"472",2017-02-10,3196.699,3183.007,3205.049,3182.802
"473",2017-02-13,3216.839,3198.995,3219.407,3198.995
"474",2017-02-14,3217.928,3216.137,3219.405,3205.285
"475",2017-02-15,3212.986,3215.464,3235.998,3206.561
"476",2017-02-16,3229.618,3210.357,3230.275,3207.785
"477",2017-02-17,3202.076,3227.707,3238.396,3199.425
"478",2017-02-20,3239.961,3198.963,3241.458,3198.963
"479",2017-02-21,3253.326,3242.223,3254.336,3239.878
"480",2017-02-22,3261.218,3252.69,3261.381,3243.84
"481",2017-02-23,3251.375,3258.832,3264.082,3236.355
"482",2017-02-24,3253.433,3246.86,3253.956,3233.535
"483",2017-02-27,3228.66,3249.195,3251.654,3224.088
"484",2017-02-28,3241.733,3225.969,3242.679,3225.969
"485",2017-03-01,3246.934,3240.073,3259.978,3237.871
"486",2017-03-02,3230.028,3250.518,3256.807,3228.665
"487",2017-03-03,3218.312,3219.202,3221.155,3206.613
"488",2017-03-06,3233.866,3217.335,3234.663,3215.067
"489",2017-03-07,3242.406,3233.094,3242.659,3226.822
"490",2017-03-08,3240.665,3240.532,3245.304,3230.608
"491",2017-03-09,3216.746,3233.701,3233.875,3205.279
"492",2017-03-10,3212.76,3213.729,3222.319,3208.447
"493",2017-03-13,3237.024,3209.449,3237.121,3193.157
"494",2017-03-14,3239.328,3235.252,3246.329,3231.521
"495",2017-03-15,3241.76,3235.403,3243.713,3227.738
"496",2017-03-16,3268.935,3247.163,3269.77,3247.163
"497",2017-03-17,3237.447,3271.867,3274.19,3232.281
"498",2017-03-20,3250.808,3241.11,3251.127,3228.118
"499",2017-03-21,3261.611,3250.247,3262.221,3246.696
"500",2017-03-22,3245.22,3246.223,3255.778,3229.128
"501",2017-03-23,3248.55,3245.808,3262.091,3221.934
"502",2017-03-24,3269.445,3247.35,3275.207,3241.123
"503",2017-03-27,3266.955,3268.924,3283.239,3262.118
"504",2017-03-28,3252.948,3265.634,3265.634,3246.086
"505",2017-03-29,3241.314,3252.865,3262.098,3233.28
"506",2017-03-30,3210.237,3235.137,3240.017,3195.852
"507",2017-03-31,3222.514,3206.253,3226.248,3205.537
"508",2017-04-05,3270.305,3235.66,3270.645,3233.237
"509",2017-04-06,3281.005,3272.193,3286.674,3265.765
"510",2017-04-07,3286.616,3280.624,3295.187,3275.051
"511",2017-04-10,3269.393,3285.459,3285.459,3265.012
"512",2017-04-11,3288.966,3266.222,3290.389,3244.405
"513",2017-04-12,3273.83,3283.837,3284.934,3262.277
"514",2017-04-13,3275.96,3265.218,3281.137,3261.49
"515",2017-04-14,3246.067,3276.138,3276.711,3238.896
"516",2017-04-17,3222.167,3229.949,3229.949,3199.912
"517",2017-04-18,3196.713,3215.396,3225.055,3196.488
"518",2017-04-19,3170.687,3184.666,3189.437,3147.066
"519",2017-04-20,3172.1,3165.665,3178.183,3148.184
"520",2017-04-21,3173.151,3170.29,3180.794,3158.629
"521",2017-04-24,3129.531,3164.248,3164.248,3111.215
"522",2017-04-25,3134.567,3123.894,3145.267,3117.449
"523",2017-04-26,3140.847,3132.918,3152.953,3131.418
"524",2017-04-27,3152.187,3131.35,3155.003,3097.333
"525",2017-04-28,3154.658,3144.022,3154.727,3136.578
"526",2017-05-02,3143.712,3147.228,3154.781,3136.539
"527",2017-05-03,3135.346,3138.307,3148.286,3123.751
"528",2017-05-04,3127.369,3127.106,3143.818,3111.391
"529",2017-05-05,3103.038,3114.774,3117.614,3092.092
"530",2017-05-08,3078.613,3090.065,3093.452,3067.694
"531",2017-05-09,3080.527,3064.848,3084.208,3056.558
"532",2017-05-10,3052.785,3078.173,3090.819,3051.59
"533",2017-05-11,3061.5,3036.789,3063.564,3016.531
"534",2017-05-12,3083.513,3054.112,3090.491,3051.871
"535",2017-05-15,3090.229,3085.932,3098.913,3085.932
"536",2017-05-16,3112.964,3082.872,3113.512,3060.534
"537",2017-05-17,3104.442,3107.802,3119.582,3101.295
"538",2017-05-18,3090.139,3082.329,3103.441,3077.963
"539",2017-05-19,3090.631,3086.705,3095.483,3081.278
"540",2017-05-22,3075.676,3087.171,3103.938,3063.153
"541",2017-05-23,3061.947,3069.394,3084.235,3050.842
"542",2017-05-24,3064.076,3047.568,3064.813,3022.303
"543",2017-05-25,3107.831,3055.343,3114.658,3052.831
"544",2017-05-26,3110.059,3101.286,3120.663,3100.388
"545",2017-05-31,3117.178,3125.325,3143.279,3111.556
"546",2017-06-01,3102.623,3108.421,3113.521,3097.679
"547",2017-06-02,3105.54,3094.225,3110.389,3081.849
"548",2017-06-05,3091.656,3102.11,3105.506,3084.83
"549",2017-06-06,3102.126,3084.54,3102.863,3078.787
"550",2017-06-07,3140.325,3101.761,3140.774,3098.951
"551",2017-06-08,3150.334,3136.471,3153.264,3132.828
"552",2017-06-09,3158.4,3147.453,3165.92,3146.108
"553",2017-06-12,3139.877,3149.527,3164.95,3135.314
"554",2017-06-13,3153.743,3134.009,3155.99,3131.043
"555",2017-06-14,3130.674,3146.748,3149.173,3125.355
"556",2017-06-15,3132.486,3125.587,3137.585,3117.084
"557",2017-06-16,3123.166,3126.373,3134.251,3117.857
"558",2017-06-19,3144.374,3122.158,3146.77,3121.779
"559",2017-06-20,3140.014,3148.019,3150.465,3134.611
"560",2017-06-21,3156.212,3148.986,3157.028,3132.617
"561",2017-06-22,3147.453,3152.242,3186.982,3146.643
"562",2017-06-23,3157.873,3138.444,3158.047,3118.095
"563",2017-06-26,3185.444,3157.002,3187.889,3156.977
"564",2017-06-27,3191.197,3183.42,3193.461,3172.463
"565",2017-06-28,3173.201,3183.633,3193.44,3170.786
"566",2017-06-29,3188.063,3174.981,3188.774,3174.284
"567",2017-06-30,3192.427,3176.948,3193.241,3171.57
"568",2017-07-03,3195.912,3191.998,3196.286,3177.024
"569",2017-07-04,3182.804,3192.889,3193.064,3174.314
"570",2017-07-05,3207.134,3179.217,3207.31,3174.708
"571",2017-07-06,3212.444,3203.863,3215.95,3188.773
"572",2017-07-07,3217.957,3203.823,3219.523,3195.291
"573",2017-07-10,3212.632,3208.463,3223.34,3203.209
